update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|158.69.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65012 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|198.100.144.0/20|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65012 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|198.245.48.0/20|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65012 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|192.99.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65012 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.33.136.0/24|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|147.135.128.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|5.196.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|164.132.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.18.128.0/24|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|92.222.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|145.239.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|91.90.88.0/24|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|51.77.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|54.36.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|51.68.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|135.148.0.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|51.81.128.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.29.224.0/24|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|54.38.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|146.59.0.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|51.81.0.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|147.135.0.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.30.208.0/21|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|51.222.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|91.121.0.0/16|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|15.204.0.0/17|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.21.41.0/24|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.24.8.0/21|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|167.114.192.0/19|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|144.2.32.0/19|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|107.189.64.0/18|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|195.246.232.0/23|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.33.96.0/21|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119946.000000|ris|rrc21|None|None|29075|37.49.236.205|8.33.128.0/21|37.49.236.144|29075 16276|51706:65011 29075:6350 51706:65023 0:0 51706:64601 51706:64650|None|None
update|A|1634119959.000000|ris|rrc21|None|None|29075|2001:7f8:54::205|2607:5300::/32|2001:7f8:54::144|29075 16276|51706:65011 29075:6350 51706:65012 0:0 51706:64601 51706:64650|None|None
update|A|1634119969.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120015.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120066.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120109.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120150.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120193.000000|ris|rrc21|None|None|35426|2001:7f8:54::1:231|2402:1f00:8200::/40|2001:7f8:54::1:231|35426 16276|51706:64602 51706:65012 51706:65011 51706:64650|None|None
update|A|1634120197.000000|ris|rrc22|None|None|57050|86.104.125.53|139.99.128.0/17|86.104.125.53|57050 8708 4637 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|198.27.92.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|217.182.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|192.240.152.0/21|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|193.70.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|193.104.19.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|195.110.30.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|195.246.232.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|198.244.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|213.32.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|213.186.32.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120198.000000|ris|rrc22|None|None|57050|86.104.125.53|213.251.128.0/18|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120200.000000|ris|rrc22|None|None|57050|86.104.125.53|139.99.128.0/17|86.104.125.53|57050 8708 4637 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|192.240.152.0/21|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|195.246.232.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|195.110.30.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|193.70.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|193.104.19.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|198.244.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|213.32.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|213.186.32.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|213.251.128.0/18|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120203.000000|ris|rrc22|None|None|57050|86.104.125.53|217.182.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120204.000000|ris|rrc22|None|None|57050|86.104.125.53|198.27.92.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|5.39.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|217.182.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|213.251.128.0/18|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|213.186.32.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|213.32.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|198.244.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|195.246.232.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|195.110.30.0/23|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|193.104.19.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|193.70.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|192.240.152.0/21|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|188.165.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.228.99.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.228.98.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.228.97.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.228.96.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.45.160.0/22|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|185.15.68.0/22|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|178.32.0.0/15|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|176.31.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|167.114.224.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|167.114.192.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|164.132.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|152.228.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|151.80.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|149.202.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|147.135.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|147.135.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|146.59.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|146.59.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|145.239.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|144.2.32.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|141.95.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|141.95.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|141.94.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|137.74.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|135.148.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|135.148.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|135.125.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|135.125.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|107.189.64.0/18|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|94.23.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|92.246.224.0/19|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|92.222.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.134.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.121.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.95.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.94.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.93.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.92.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.91.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.90.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.89.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|91.90.88.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|87.98.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|79.137.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|54.38.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|54.37.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|54.36.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.254.0.0/15|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.222.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.210.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.195.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.178.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.91.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.89.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.83.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.81.128.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.81.0.0/17|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.77.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.75.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.68.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|51.38.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.244.32.0/20|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.204.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.203.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.202.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.201.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.200.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.199.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.198.0/24|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|46.105.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|37.187.0.0/16|86.104.125.53|57050 8708 16276|8708:302|None|None
update|A|1634120206.000000|ris|rrc22|None|None|57050|86.104.125.53|37.60.56.0/21|86.104.125.53|57050 8708 16276|8708:302|None|None
